bbrefID,mlbamID,name,team,pos,headshot_url,is_active
gilbedr01,687551,Drew Gilbert,San Francisco Giants,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687551/headshot/67/current",True
milleer01,669062,Erik Miller,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669062/headshot/67/current",True
mccragr01,687529,Grant McCray,San Francisco Giants,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687529/headshot/67/current",True
birdsha01,806185,Hayden Birdsong,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/806185/headshot/67/current",True
ramoshe02,671218,Heliot Ramos,San Francisco Giants,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/671218/headshot/67/current",True
brubajt01,664141,JT Brubaker,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/664141/headshot/67/current",True
foleyja01,671345,Jason Foley,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/671345/headshot/67/current",True
encarje01,666464,Jerar Encarnacion,San Francisco Giants,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666464/headshot/67/current",True
,683679,Jesus Rodriguez,San Francisco Giants,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/683679/headshot/67/current",True
peguejo01,666711,Joel Peguero,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666711/headshot/67/current",True
buttojo01,676130,José Buttó,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676130/headshot/67/current",True
leeju01,808982,Jung Hoo Lee,San Francisco Giants,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/808982/headshot/67/current",True
deanju01,681909,Justin Dean,San Francisco Giants,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681909/headshot/67/current",True
tengka01,678906,Kai-Wei Teng,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678906/headshot/67/current",True
winnke01,676775,Keaton Winn,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676775/headshot/67/current",True
rouppla01,694738,Landen Roupp,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694738/headshot/67/current",True
webblo01,657277,Logan Webb,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/657277/headshot/67/current",True
matoslu02,682641,Luis Matos,San Francisco Giants,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682641/headshot/67/current",True
chapmma01,656305,Matt Chapman,San Francisco Giants,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656305/headshot/67/current",True
gagema01,657424,Matt Gage,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/657424/headshot/67/current",True
bailepa01,672275,Patrick Bailey,San Francisco Giants,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672275/headshot/67/current",True
deverra01,646240,Rafael Devers,San Francisco Giants,DH,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/646240/headshot/67/current",True
rodrira02,678495,Randy Rodríguez,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678495/headshot/67/current",True
sanmare01,665665,Reiver Sanmartin,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665665/headshot/67/current",True
rayro02,592662,Robbie Ray,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/592662/headshot/67/current",True
walkery01,676254,Ryan Walker,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676254/headshot/67/current",True
hentgsa01,656529,Sam Hentges,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656529/headshot/67/current",True
bivensp01,702352,Spencer Bivens,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/702352/headshot/67/current",True
mcdontr01,686790,Trevor McDonald,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686790/headshot/67/current",True
becktr01,663941,Tristan Beck,San Francisco Giants,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663941/headshot/67/current",True
fitzgty01,666149,Tyler Fitzgerald,San Francisco Giants,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666149/headshot/67/current",True
adamewi01,642715,Willy Adames,San Francisco Giants,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/642715/headshot/67/current",True
,695380,Alex Hoppe,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/695380/headshot/67/current",True
kniznan01,668800,Andrew Knizner,Seattle Mariners,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668800/headshot/67/current",True
munozan01,662253,Andrés Muñoz,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/662253/headshot/67/current",True
willibe03,810938,Ben Williamson,Seattle Mariners,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/810938/headshot/67/current",True
castabl01,680604,Blas Castaño,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680604/headshot/67/current",True
woobr01,693433,Bryan Woo,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/693433/headshot/67/current",True
millebr04,682243,Bryce Miller,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682243/headshot/67/current",True
raleica01,663728,Cal Raleigh,Seattle Mariners,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663728/headshot/67/current",True
vargaca01,672841,Carlos Vargas,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672841/headshot/67/current",True
legumca01,668984,Casey Legumina,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668984/headshot/67/current",True
wilcoco01,677961,Cole Wilcox,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/677961/headshot/67/current",True
youngco01,702284,Cole Young,Seattle Mariners,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/702284/headshot/67/current",True
,682445,Domingo Gonzalez,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682445/headshot/67/current",True
canzodo01,686527,Dominic Canzone,Seattle Mariners,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686527/headshot/67/current",True
bazared01,660825,Eduard Bazardo,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660825/headshot/67/current",True
hancoem01,676106,Emerson Hancock,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676106/headshot/67/current",True
speiega01,642100,Gabe Speier,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/642100/headshot/67/current",True
kirbyge01,669923,George Kirby,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669923/headshot/67/current",True
crawfjp01,641487,J.P. Crawford,Seattle Mariners,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641487/headshot/67/current",True
kowarja01,663804,Jackson Kowar,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663804/headshot/67/current",True
diazjh01,646242,Jhonathan Díaz,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/646242/headshot/67/current",True
ferrejo01,678606,Jose A. Ferrer,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678606/headshot/67/current",True
naylojo01,647304,Josh Naylor,Seattle Mariners,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/647304/headshot/67/current",True
rodriju01,677594,Julio Rodríguez,Seattle Mariners,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/677594/headshot/67/current",True
rivasle01,660844,Leo Rivas,Seattle Mariners,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660844/headshot/67/current",True
evanslo01,688138,Logan Evans,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/688138/headshot/67/current",True
gilbelo01,669302,Logan Gilbert,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669302/headshot/67/current",True
castilu02,622491,Luis Castillo,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/622491/headshot/67/current",True
raleylu01,670042,Luke Raley,Seattle Mariners,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670042/headshot/67/current",True
brashma01,666374,Matt Brash,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666374/headshot/67/current",True
mastrmi01,670156,Miles Mastrobuoni,Seattle Mariners,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670156/headshot/67/current",True
arozara01,668227,Randy Arozarena,Seattle Mariners,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668227/headshot/67/current",True
thomarh01,689041,Rhylan Thomas,Seattle Mariners,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689041/headshot/67/current",True
refsnro01,608701,Rob Refsnyder,Seattle Mariners,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/608701/headshot/67/current",True
,673662,Robinson Ortiz,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/673662/headshot/67/current",True
blissry01,669208,Ryan Bliss,Seattle Mariners,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669208/headshot/67/current",True
loutory01,702795,Ryan Loutos,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/702795/headshot/67/current",True
taylosa04,669392,Samad Taylor,Seattle Mariners,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669392/headshot/67/current",True
taylotr01,700187,Troy Taylor,Seattle Mariners,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/700187/headshot/67/current",True
roblevi01,645302,Victor Robles,Seattle Mariners,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/645302/headshot/67/current",True
burleal01,676475,Alec Burleson,St. Louis Cardinals,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676475/headshot/67/current",True
granian01,701552,Andre Granillo,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701552/headshot/67/current",True
pallaan01,669467,Andre Pallante,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669467/headshot/67/current",True
donovbr01,680977,Brendan Donovan,St. Louis Cardinals,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680977/headshot/67/current",True
,663494,Bryan Torres,St. Louis Cardinals,OF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663494/headshot/67/current",True
,802408,Brycen Mautz,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/802408/headshot/67/current",True
roycrch01,688297,Chris Roycroft,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/688297/headshot/67/current",True
,687309,Cooper Hjerpe,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687309/headshot/67/current",True
prietce01,693409,César Prieto,St. Louis Cardinals,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/693409/headshot/67/current",True
maydu01,669160,Dustin May,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669160/headshot/67/current",True
gracego01,700669,Gordon Graceffo,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/700669/headshot/67/current",True
dobbihu01,690928,Hunter Dobbins,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690928/headshot/67/current",True
herreiv01,671056,Iván Herrera,St. Louis Cardinals,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/671056/headshot/67/current",True
crookji01,699625,Jimmy Crooks,St. Louis Cardinals,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/699625/headshot/67/current",True
romerjo01,668941,JoJo Romero,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668941/headshot/67/current",True
walkejo02,691023,Jordan Walker,St. Louis Cardinals,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691023/headshot/67/current",True
,695491,Joshua Baez,St. Louis Cardinals,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/695491/headshot/67/current",True
fermijo01,665877,José Fermín,St. Louis Cardinals,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665877/headshot/67/current",True
leahyky01,681517,Kyle Leahy,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681517/headshot/67/current",True
nootbla01,663457,Lars Nootbaar,St. Louis Cardinals,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663457/headshot/67/current",True
,699024,Leonardo Bernal,St. Louis Cardinals,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/699024/headshot/67/current",True
winnma01,691026,Masyn Winn,St. Louis Cardinals,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691026/headshot/67/current",True
,690155,Matt Pushard,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690155/headshot/67/current",True
svansma01,694335,Matt Svanson,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694335/headshot/67/current",True
liberma01,669461,Matthew Liberatore,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669461/headshot/67/current",True
mcgremi01,700241,Michael McGreevy,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/700241/headshot/67/current",True
churcna01,701675,Nathan Church,St. Louis Cardinals,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701675/headshot/67/current",True
raqueni01,675919,Nick Raquet,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/675919/headshot/67/current",True
arenano01,571448,Nolan Arenado,St. Louis Cardinals,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/571448/headshot/67/current",True
gormano01,669357,Nolan Gorman,St. Louis Cardinals,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669357/headshot/67/current",True
pagespe02,686780,Pedro Pagés,St. Louis Cardinals,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686780/headshot/67/current",True
fittsri01,690916,Richard Fitts,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690916/headshot/67/current",True
obrieri01,676617,Riley O'Brien,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676617/headshot/67/current",True
fernary01,681676,Ryan Fernandez,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681676/headshot/67/current",True
,694358,Tekoah Roby,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694358/headshot/67/current",True
saggeth01,695336,Thomas Saggese,St. Louis Cardinals,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/695336/headshot/67/current",True
,693311,Tink Hence,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/693311/headshot/67/current",True
scottvi01,687363,Victor Scott II,St. Louis Cardinals,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687363/headshot/67/current",True
pozoyo01,650968,Yohel Pozo,St. Louis Cardinals,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/650968/headshot/67/current",True
kentza01,687849,Zak Kent,St. Louis Cardinals,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687849/headshot/67/current",True
,702047,Alex Cook,Tampa Bay Rays,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/702047/headshot/67/current",True
bakerbr01,641329,Bryan Baker,Tampa Bay Rays,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641329/headshot/67/current",True
willica02,700246,Carson Williams,Tampa Bay Rays,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/700246/headshot/67/current",True
mullice01,656775,Cedric Mullins,Tampa Bay Rays,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656775/headshot/67/current",True
simpsch01,802415,Chandler Simpson,Tampa Bay Rays,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/802415/headshot/67/current",True
sulseco01,642121,Cole Sulser,Tampa Bay Rays,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/642121/headshot/67/current",True
,681371,Dominic Keegan,Tampa Bay Rays,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681371/headshot/67/current",True
rasmudr01,656876,Drew Rasmussen,Tampa Bay Rays,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656876/headshot/67/current",True
ucetaed01,670955,Edwin Uceta,Tampa Bay Rays,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670955/headshot/67/current",True
cleavga01,664076,Garrett Cleavinger,Tampa Bay Rays,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/664076/headshot/67/current",True
jaxgr01,643377,Griffin Jax,Tampa Bay Rays,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/643377/headshot/67/current",True
biggehu01,685801,Hunter Bigge,Tampa Bay Rays,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/685801/headshot/67/current",True
feduchu01,676439,Hunter Feduccia,Tampa Bay Rays,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676439/headshot/67/current",True
seymoia01,693855,Ian Seymour,Tampa Bay Rays,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/693855/headshot/67/current",True
meltoja01,689200,Jacob Melton,Tampa Bay Rays,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689200/headshot/67/current",True
,699130,Jadher Areinamo,Tampa Bay Rays,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/699130/headshot/67/current",True
fraleja01,641584,Jake Fraley,Tampa Bay Rays,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641584/headshot/67/current",True
scholje01,669947,Jesse Scholtens,Tampa Bay Rays,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669947/headshot/67/current",True
